STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,575.634,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,585.731,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,557.729,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,585.238,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,633.291,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,774.7,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,870.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,922.1,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,977.4,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,994.6,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,973.3,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,1005.9,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,1045.1,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,1116.6,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,GEO,Georgia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2024,,1184,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IND,India,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,43486.4285,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IND,India,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,55507.9955,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IND,India,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,55027.765,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IND,India,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,58414.1985,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IND,India,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,62173.735,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IDN,Indonesia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,6026.797852,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IDN,Indonesia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,9236.850586,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,IDN,Indonesia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,9536.610352,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,285.4987975,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,292.26791,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,311.65850676,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,325.751206,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,351.352763,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,331.142086,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,316.6029378,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,328.4098755,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,333.238043,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2024,,353.52472392,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,510.138018,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,565.74,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,591.498,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,571.698,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,620.172,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,697.7,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MDA,Moldova,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,768.6,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MKD,North Macedonia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,786,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MKD,North Macedonia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,854.865150947,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MKD,North Macedonia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,915.94309,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,4903.54,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,5142.54,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,5333.17,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,5296.24,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,5430.341,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,5619.216,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,5777.045,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,5767.456,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,5821.714,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SAU,Saudi Arabia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,2503,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,1840,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,1890,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,2150,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,2230,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,2350,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,2947.496195,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,3021.740859366,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,3178.770591606,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,3095.4222902,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,27070,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,27370,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,27933,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,28712,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,25370,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,24980,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2015,,11491.8,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2016,,11562.6,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2017,,11271.2,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2018,,11857.2,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2019,,11792.7,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2020,,12634.9,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2021,,13126,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2022,,9556.9,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,MUNICIPAL,Total waste generated,T,Tonnes,2023,,9606,,A,Normal value,,,,,,,3,Thousands,1,One,,,,,,
